idx,dir,model,inp,gold,out,acc
117,encode,ft,**がっこうのわくちんせっしゅほうしん**,**がっこうのわくちんせっしゅほうしん**,𛀟゙っ𛀻ょ𛀌𛂝𛄈𛀧𛁢𛄞𛁕っ𛁉ゅ𛂼𛀋𛁆𛄞**,0.3928571428571429
118,decode,ft,𛁀𛁽𛂤𛀄𛀖𛀉𛀱𛃺𛃖𛄚𛃌𛃄𛁆𛁠。,さらはあおいくるまをみました。,しかし、あおいかくするめをみました。,0.7333333333333333
118,encode,ft,さらはあおいくるまをみました。,さらはあおいくるまをみました。,𛁄𛃂𛂠𛀅𛀔𛀉𛀰゙𛃺𛃆𛄜𛃈っ𛁞。,0.5761904761904761
119,decode,ft,𛂽𛄞𛄚𛃧𛃓𛁆゙𛀛𛄞𛀠゙𛃚っ𛁻𛀅っ𛁠𛃯𛀈𛀆𛂝𛂊。,ほんをよむじかんがもっとあったらいいのに。,ほんをよめじかんがもっとあったらいいのにおう。,0.9523809523809523
119,encode,ft,ほんをよむじかんがもっとあったらいいのに。,ほんをよむじかんがもっとあったらいいのに。,𛂻𛄞𛄗𛃨𛃼𛁉゙𛀘𛄝𛀢゙𛃜っ𛁟𛀇𛁶゙𛀄𛃸𛂘𛁽。,0.3508771929824561
120,decode,ft,- 𛁦ー𛁌゙：𛂇ゅ𛀍𛁓𛀉𛂯𛄞,- ちーず：にゅうせいひん,ちず:にゅうせいひん,0.6923076923076923
120,encode,ft,- ちーず：にゅうせいひん,- ちーず：にゅうせいひん,𛁢𛀿゙𛁭：𛂎ゅ𛀌𛁖𛀇𛂬𛄞,0.3916083916083916
121,decode,ft,(𛁉ゅっ𛂟゚𛄞𛂗𛄞). *𛀥𛁉゙𛂛𛁟𛀈𛁸𛃽*. *URL*𛀝𛃯𛁄ゅ𛁽𛀯。,(しゅっぱんねん). *きじのたいとる*. *URL*からしゅとく。,しゅっごんねん). *きじのたいとる*. *URL*からしゅとく。,0.9411764705882353
121,encode,ft,(しゅっぱんねん). *きじのたいとる*. *URL*からしゅとく。,(しゅっぱんねん). *きじのたいとる*. *URL*からしゅとく。,𛁄ゅっ𛂩゚𛄝𛂘𛄞𛂘𛄞). *𛀦𛁆゙𛂜𛁡𛀇𛁼𛃷*. *URL*𛀅𛁺𛁫。,0.2959558823529412
122,decode,ft,"""Sing""𛂜𛀠𛀻𛂲゙𛄞𛁈𛂞""sung""𛁳゙𛁋。","""Sing""のかこぶんしは""sung""です。",「歌𛀉」𛂝𛀘𛀺𛂱゙𛄝𛁇𛂟「sung」𛁰゙𛁐。,0.22727272727272727
122,encode,ft,"""Sing""のかこぶんしは""sung""です。","""Sing""のかこぶんしは""sung""です。","𛁉𛀘𛂎゙𛀻𛃹𛀚𛂘𛂱゙𛄞𛁅𛂡""sung""𛁮゙𛁐。",0.3818181818181818
123,decode,ft,𛁷𛂹゙𛃹𛃫𛀌𛂉𛁾𛃵𛁡𛀈。,とべるようになりたい。,とびるようになる。,0.6363636363636364
123,encode,ft,とべるようになりたい。,とべるようになりたい。,𛁽𛂵゙𛃹𛃢𛀋𛂇𛃪𛃽。,0.4848484848484848
124,decode,ft,𛀝𛃾𛂞𛀆𛁫𛃚𛁛𛂝𛃪𛀎𛂁𛁇っ𛂣゚𛀉𛄜𛁉𛂎𛀇𛃇𛁊。,かれはいつもそのようなしっぱいをしています。,かれはいつもそのようなしじひをしといています。,0.8636363636363636
124,encode,ft,かれはいつもそのようなしっぱいをしています。,かれはいつもそのようなしっぱいをしています。,𛀻𛄁𛂠𛁞゙𛀉𛁶゙𛂘𛂚𛃧𛀊𛂄𛁈っ𛂩゚𛀆𛄗𛁇𛁰𛀈𛃸。,0.551948051948052
125,decode,ft,「𛁵𛃾𛂾゚ー𛁴ー𛁄ょ𛄝𛂠𛂌𛄞𛀳゙𛄞𛂊𛀖𛀴𛃺𛀉𛁯゙𛄞𛁉𛁵𛀨𛂙𛀌𛃱ょ𛀱𛁯゙𛁊。」,「てれぽーてーしょんはにんげんにおけるいでんしてきのうりょくです。」,てれぽっとしょうはにんげんにおけるいでんしてきのうりょくです。,0.8235294117647058
125,encode,ft,「てれぽーてーしょんはにんげんにおけるいでんしてきのうりょくです。」,「てれぽーてーしょんはにんげんにおけるいでんしてきのうりょくです。」,𛁳𛃵𛂾゚𛀎𛁭𛁄ょ𛄞𛂠𛂍𛄝𛀴゙𛄝𛂈𛀽𛃾𛁲゙𛀇𛁮゙𛁔𛁡𛀻𛁷𛁶゙𛀅𛃸。,0.2875816993464052
126,decode,ft,𛀈𛀡𛂟𛂼𛄝𛃡𛀬𛀵っ𛀙𛁳゙𛁐：,いかはほんやくけっかです：,いかはほんやくけっかでし:,0.8461538461538461
126,encode,ft,いかはほんやくけっかです：,いかはほんやくけっかです：,𛀆𛀢𛂧𛂺𛄞𛃠𛀯𛀶っ𛀡𛁰゙𛀅𛃽：,0.6648351648351648
127,decode,ft,𛄅𛂽゙っ𛁼𛂉𛂉𛄞𛀴゙𛄝𛁹𛁽゙𛀎𛃩𛀍𛂇𛀢゙𛀬𛁅ゅ𛀌𛀽𛁖𛃸𛂘𛁸𛂣𛀜𛂚𛀍𛁯゙𛁆ょ𛀍𛀟？,ろぼっとににんげんとどうようにがくしゅうさせることはかのうでしょうか？,ろぼっとににんげんとどうようにがくしゅうされることがかのうでしょうか？,0.9428571428571428
127,encode,ft,ろぼっとににんげんとどうようにがくしゅうさせることはかのうでしょうか？,ろぼっとににんげんとどうようにがくしゅうさせることはかのうでしょうか？,𛄄𛂭っ𛁠𛂎𛂊𛄝𛀴゙𛄞𛁼𛁷゙𛀋𛃩𛀍𛂈𛀟゙𛀭𛁉ゅ𛀌𛁅𛁡𛀻𛁽𛂨𛀗𛂚𛀌𛀘𛀇𛀔𛀆𛁰�,0.4941176470588235
128,decode,ft,1. 𛀨ょ𛀎𛁇゙ゅ𛀎𛂍𛂻𛀌𛀺𛀱𛁇ょ𛄗𛁲𛀆𛁉ゅ𛁪𛁆𛁯𛀬𛁠゙𛀽𛀇。,1. きょうじゅうにほうこくしょをていしゅつしてください。,きょうじゅうにほうこくしょをていしゅつしてください。,0.896551724137931
128,encode,ft,1. きょうじゅうにほうこくしょをていしゅつしてください。,1. きょうじゅうにほうこくしょをていしゅつしてください。,𛀪ょ𛀌𛁇゙ゅ𛀋𛂊𛂺𛀎𛀹𛀫𛁆ょ𛄜𛁰𛀈𛁉ゅ𛁬𛁄𛁵𛀸𛁞゙。,0.5948275862068966
129,decode,ft,𛀈𛀢𛂠、𛃀゙𛁡𛄝𛄛𛁂𛀬𛁕𛀇𛁌𛃻𛁠𛃔𛂚𛃥𛀍𛂘𛀊𛂃HTML𛀸ー𛁽゙𛂚𛀚𛄞𛁡𛄞𛂅𛄁𛀉𛁵゙𛁌。,いかは、ぼたんをさくせいするためのゆうこうなHTMLこーどのかんたんなれいです。,いけは、ばたんをさくせいするためのゆうこうなどのかんたんなろいです。,0.775
129,encode,ft,いかは、ぼたんをさくせいするためのゆうこうなHTMLこーどのかんたんなれいです。,いかは、ぼたんをさくせいするためのゆうこうなHTMLこーどのかんたんなれいです。,𛀆𛀢𛂧、𛂼𛁡゙𛄞𛄘𛁄𛀱𛁔𛀇𛁎𛃸𛁟𛃕𛂝𛃨𛀊𛀻𛀋𛂂HTML𛀹𛀽𛁭゙𛂚𛀜𛄝𛁠𛁩𛂂𛃮,0.525
130,decode,ft,「The Cat in the Hat Comes Back」𛂈𛀆𛄝𛃨𛀊𛂱𛄘𛁛𛀌𛂉ゅ𛀍𛁈𛁵𛀯𛁞゙𛀽𛀈。,「The Cat in the Hat Comes Back」にいんようふをそうにゅうしてください。,「The Cat in the Hat Comes Back」にいんようふをそうにゅうしてください。,1.0
130,encode,ft,「The Cat in the Hat Comes Back」にいんようふをそうにゅうしてください。,「The Cat in the Hat Comes Back」にいんようふをそうにゅうしてください。,𛁞゙𛄝𛀻𛃯𛂚𛀹𛁷𛀢゙𛀸𛂘𛂎𛀉𛄞𛃨𛀊𛂰𛄜𛁗𛀌𛂍ゅ𛀋𛁄𛁱𛀬𛁟゙𛀵。,0.2464285714285714
131,decode,ft,𛄌𛁠𛁈𛂞𛁉゙ょ𛀍𛀻ょ𛀋𛂍𛀢𛄝𛀳゙𛄝𛀞゙𛀄𛃳𛃃𛁑。,わたしはじょうきょうにけんげんがあります。,わたしはじょうきょうにけんげんがありました。,0.9523809523809523
131,encode,ft,わたしはじょうきょうにけんげんがあります。,わたしはじょうきょうにけんげんがあります。,𛀹𛄞𛂦𛁉゙ょ𛀋𛀥ょ𛀊𛂈𛀶𛄝𛀲゙𛄝𛀢゙𛀃𛃻𛀺𛁽𛀗゙𛀅𛃳𛃖𛁵𛀇𛃼。,0.5555555555555556
132,decode,ft,𛀸𛂚𛂰゙𛄞𛂧𛁉゙ゅ𛀍𛁘゙𛀯𛂰𛁅𛁱゙𛁊。,このぶんはじゅうぞくふしです。,このぶんはじゅうぞくふしてす。,1.0
132,encode,ft,このぶんはじゅうぞくふしです。,このぶんはじゅうぞくふしです。,𛀹𛂜𛂰゙𛄞𛂤𛁈゙ゅ𛀌𛁘゙𛀭𛂲𛁉𛁳゙𛀅𛃶。,0.7041666666666667
133,decode,ft,【𛀵𛄞𛃖𛀈】500𛁸゙𛃺𛂛𛁤ゃ𛃵𛁲ぃー𛂻゙𛀥𛄞𛀗𛁫𛁸゙𛀋𛂴𛂚𛀨𛂰𛂜𛀕𛂓𛀠゙𛀈,【けんめい】500どるのちゃりてぃーぼきんかつどうへのきふのおねがい,けんめい500どのちやりてぃぼきんかつどうへのきふのおねがい。,0.8529411764705882
133,encode,ft,【けんめい】500どるのちゃりてぃーぼきんかつどうへのきふのおねがい,【けんめい】500どるのちゃりてぃーぼきんかつどうへのきふのおねがい,𛀵𛄞𛃖𛀉】500𛁽゙𛃺𛂝𛁡ゃ𛃲𛁱ぃー𛂘゙𛀨𛄞𛀢𛁫𛁸゙𛀋𛂚𛂌𛀹𛀍𛂜𛀔𛂘𛀎𛂜𛀕𛂘𛀊。,0.47217806041335453
134,decode,ft,4𛁉゙𛄞𛀝𛁚゙𛀫𛄞𛀷𛂙𛀝𛄞𛁠𛄞𛂅𛃨𛀼𛄝𛂜𛄀𛀆：,4じんかぞくむけのかんたんなよさんのれい：,4じんかぞくまねけのかんたんなやさんれい。,0.8095238095238095
134,encode,ft,4じんかぞくむけのかんたんなよさんのれい：,4じんかぞくむけのかんたんなよさんのれい：,4𛁉゙𛄞𛀘𛁗𛀭𛃔𛀰𛂚𛀝𛄝𛁡𛁩𛂆𛃿𛂜𛃊𛂛𛃵：,0.4190476190476191
135,decode,ft,𛂘𛂘𛂤𛁟𛂶゙𛃚𛂜𛄙𛁆ょ𛀌𛂫𛁈𛃄𛁈𛁡。,ねこはたべものをしょうひしました。,こうはたべものをしょうひしした。,0.8823529411764706
135,encode,ft,ねこはたべものをしょうひしました。,ねこはたべものをしょうひしました。,𛂘𛀹𛂧𛁞𛂲゙𛄝𛃚𛁟゙𛀈𛁆𛁠。,0.3431372549019608
136,decode,ft,1𛂌𛁧𛂰゙𛄝𛂙𛀶𛄞𛀸𛀊𛁰𛀪𛂅𛁄ょ𛀮𛁅゙𛂲゚𛃭𛄞𛂠𛁫𛀤゙𛂛𛃨𛀊𛂌𛂀𛃱𛃈𛁎：,1にちぶんのけんこうてきなしょくじぷらんはつぎのようになります：,1にちぶんのけんこうてきなしょうじふらんはつぎのようになる。,0.84375
136,encode,ft,1にちぶんのけんこうてきなしょくじぷらんはつぎのようになります：,1にちぶんのけんこうてきなしょくじぷらんはつぎのようになります：,1𛂊𛁨𛂲゙𛄞𛂝𛀳𛄞𛀻𛀌𛁱𛀦𛁃𛁈ょ𛀬𛁉゙𛂰゚𛃵𛄞𛂠𛁩𛀪゙𛂜𛃢𛀎𛂇𛂄𛃸：,0.55
137,decode,ft,"𛂡𛄞𛀶𛀆𛀢゙5𛁯゙𛁢ゅ𛀋𛁇𛄝𛀙゙(1, -2)𛂝𛀐𛄞𛂙𛂩ょ𛀌𛁄゙ゅ𛄞𛁉𛀥𛂥、(x - h)^2 + (y - k)^2 = r^2𛁯゙𛀃𛃻。𛀸𛀸𛁯゙、(h","はんけいが5でちゅうしんが(1, -2)のえんのひょうじゅんしきは、(x - h)^2 + (y - k)^2 = r^2である。ここで、(h",はんけいかが5でちゅうしんが(1、-2)のえんのひょうじゅんしきは、(x - h)^2 + (y - k)^2 = r^2である。このため、(h,0.9436619718309859
137,encode,ft,"はんけいが5でちゅうしんが(1, -2)のえんのひょうじゅんしきは、(x - h)^2 + (y - k)^2 = r^2である。ここで、(h","はんけいが5でちゅうしんが(1, -2)のえんのひょうじゅんしきは、(x - h)^2 + (y - k)^2 = r^2である。ここで、(h","𛂘𛄞𛀶𛀇𛀟゙5𛁴゙𛁨ゅ𛀌𛁉𛄝𛀗゙(1, -2)𛂚𛀐𛄞𛂜𛂭ょ𛀋𛁈゙ゅ𛄞𛁅𛀩𛂡、(x - h)^2 + (y - k)^2 = r^2𛁵゙�",0.24211938296445337
138,decode,ft,"""𛀨𛀜𛀈𛄗𛀝𛀇𛂼𛀊𛁊𛃼：2020 ARR𛁉ょ𛀋𛀞゙𛀭𛀦𛄝𛂱゚𛄆𛀰゙𛃯𛃑𛀘゙𛁄𛁸゙𛀊！""","""きかいをかいほうする：2020 ARRしょうがくきんぷろぐらむがしどう！""",きかいをかいけつする: 2020 ARRしょうがくきんぷろぐらむがしつう！,0.8421052631578947
138,encode,ft,"""きかいをかいほうする：2020 ARRしょうがくきんぷろぐらむがしどう！""","""きかいをかいほうする：2020 ARRしょうがくきんぷろぐらむがしどう！""",𛀣𛀡𛀉𛄙𛀠𛀈𛂺𛀎𛁋𛃻：2020 ARR𛁆ょ𛀌𛀢゙𛀭𛀤𛄞𛂲゚𛃱゙𛀮゙𛃵𛃖𛃼𛀝゙𛁇𛁽゙𛀊！,0.5462304409672831
139,decode,ft,𛀉𛁠𛁐゙𛃮っ𛂼゚𛀇𛀺𛂗𛀸𛂚𛀄𛁉,いたずらっぽいこねこのあし,いたずらからっぽいこねこのあし。,1.0
139,encode,ft,いたずらっぽいこねこのあし,いたずらっぽいこねこのあし,𛀉っ𛁡𛁟゙𛃭𛂅っ𛀆𛀹𛄞𛂘𛂜𛀄𛁈𛂝𛀇𛁠。,0.5982905982905984
140,decode,ft,𛀣𛄞𛃧𛀎𛂭゙𛃅𛁴゙𛂋𛀸゙𛂹𛄝𛁇𛄞𛀆𛁟𛁡゙𛀶𛃃𛁊𛁻𛁁𛀇𛄋𛀉𛁳゙𛁌。,きんようびまでにごへんしんいただけますとさいわいです。,きんようびまでもごへんしんいただかますとさいわいとしている。,0.8888888888888888
140,encode,ft,きんようびまでにごへんしんいただけますとさいわいです。,きんようびまでにごへんしんいただけますとさいわいです。,𛀨𛄞𛃬𛀌𛂱゙𛃅𛁵゙𛂎゙𛀸゙𛂲𛄝𛁈𛄝𛀅𛀇𛁟゙𛀢𛃺𛁷𛁄𛀆𛄊𛀉𛁰゙𛀅𛃶。,0.45267489711934156
141,decode,ft,2021𛂘𛄞8𛀘゙𛁩12𛂈𛁢𛀳゙𛄝𛀼゙𛀆、Billboard Hot 100𛂜1𛀯𛃮𛀉𛂍𛂤、The Kid LAROI𛁷Justin Bie,2021ねん8がつ12にちげんざい、Billboard Hot 100の1くらいには、The Kid LAROIとJustin Bie,2021ねん8がつ12にてげんざい、ビルボードホット100の1わりにおいては、The Kid LAROIとJustin Bieber。,0.7313432835820896
141,encode,ft,2021ねん8がつ12にちげんざい、Billboard Hot 100の1くらいには、The Kid LAROIとJustin Bie,2021ねん8がつ12にちげんざい、Billboard Hot 100の1くらいには、The Kid LAROIとJustin Bie,2021𛂎゙𛄝8𛀟゙𛁬12𛂉𛁨𛀢゙𛄞𛁄゙𛀆、Billboard Hot 100𛂜1𛂇𛃫𛀱𛂡、The Kid LAROI𛁭Justin Bie,0.18362731795567616
142,decode,ft,「Fading Away」𛁸𛀈𛀊𛀧ょ𛀫𛂝BPM（1𛂰𛄝𛀟𛄞𛂜𛂧𛀰𛁋𛀌）𛂤、Jaws of Love𛂚𛂞゙𛀃𛀆、𛃠𛀫104BPM𛁵゙𛁊。,「Fading Away」というきょくのBPM（1ふんかんのはくすう）は、Jaws of Loveのばあい、やく104BPMです。,ふだいあやくのBPM（いちばんかんのはくすう）は、Jaws of Loveのばあい、やく104BPMです。,0.7076923076923077
142,encode,ft,「Fading Away」というきょくのBPM（1ふんかんのはくすう）は、Jaws of Loveのばあい、やく104BPMです。,「Fading Away」というきょくのBPM（1ふんかんのはくすう）は、Jaws of Loveのばあい、やく104BPMです。,𛂺𛁽゙𛀍𛁸𛀉𛀋𛁹𛀇𛀬𛂜BPM（1𛂲゙𛄝𛀘𛄞𛂚𛂥𛀮𛁐𛀌）𛂡、Jaws of Love𛂙𛂩゙𛀆、𛃢𛀯104BPM𛁰゙�,0.3065312046444122
143,decode,ft,𛀄𛁟𛀏𛁽𛃿𛁞𛁰𛀪𛁏𛁺𛄗𛀜𛀇𛁔𛀤𛁄𛁳、𛁐𛂵゙𛁶𛂙𛃕𛀆𛁇𛂜𛃵𛁏𛁭𛄜𛁨ゅ𛀎𛁅ゅ𛁫𛁅𛃆𛁋。,あたえられたてきすとをかいせきして、すべてのめいしのりすとをちゅうしゅつします。,あたえられたてきすとをかいせきして、すべてのめいしのりすとをちゅうしゅつしました。,0.975
143,encode,ft,あたえられたてきすとをかいせきして、すべてのめいしのりすとをちゅうしゅつします。,あたえられたてきすとをかいせきして、すべてのめいしのりすとをちゅうしゅつします。,𛀃𛁠𛀒𛃭𛄁𛁡𛁳𛀨𛁑𛁽𛄗𛀕𛀇𛁓𛀦𛁈𛂎、𛁝𛂜𛃧𛀊𛂍𛀅𛃸𛃖𛀆𛁉𛂚𛃶𛁌𛁽𛄘�,0.5330882352941176
144,decode,ft,𛂭𛁩𛃧𛀎𛁾𛀸𛃏ゅ𛂇𛀲ー𛁄ょ𛄞𛁏𛀩𛃹𛂚𛃷𛁊𛁼𛂡𛀈𛀚𛂜𛁻𛀌𛃷𛁯゙𛁏：,ひつようなこみゅにけーしょんすきるのりすとはいかのとうりです：,ひつようなこみゅにけいしょうするのりすとはいかのとうりである。,0.8387096774193549
144,encode,ft,ひつようなこみゅにけーしょんすきるのりすとはいかのとうりです：,ひつようなこみゅにけーしょんすきるのりすとはいかのとうりです：,𛂪𛁭𛁈𛀉𛃩𛀊𛂙𛀹𛃔𛂋𛀳𛀽𛁄ょ𛄞𛁑𛀰𛃺𛂜𛃶𛁏𛂦゙𛂧𛀆𛂚𛁻𛀌𛃷𛁲゙𛀅𛃸：,0.6431451612903226
145,decode,ft,1. 𛂟゚𛃾っ𛁸-𛀚゙𛀟𛀗゙𛀉𛄂𛄜𛀕𛀈𛁳𛃃𛁖゙𛃻𛁞𛃕𛂚𛀌𛁎𛀇𛀉𛁠𛃖𛁟𛂦𛁟𛂰゙𛃾っ𛁼。,1. ぱれっと-がかがいろをおいてまぜるためのうすいいたまたはたぶれっと。,はらっときがかがかろをおいてまぜるためのうすいたちたば。,0.6486486486486487
145,encode,ft,1. ぱれっと-がかがいろをおいてまぜるためのうすいいたまたはたぶれっと。,1. ぱれっと-がかがいろをおいてまぜるためのうすいいたまたはたぶれっと。,𛂰゚𛄁っ𛁹-𛀙゙𛀗𛀇𛃫𛀎𛄖𛀔𛀉𛁮𛃅𛁐𛃺𛁞𛃕𛂜𛀌𛁑𛀊𛀈𛀤𛃢𛀋𛁟𛃵𛁽𛁒𛁭𛃷,0.49877149877149873
146,decode,ft,𛀗𛂚𛁈゙ょ𛂣𛃫𛀱𛀸𛀌𛀏𛄞𛁲゙𛁿𛀚゙𛀇𛁂𛄞𛂺゚𛂉𛀈𛀤𛃂𛁍。,かのじょはよくこうえんでながいさんぽにいきます。,かのじょはよここうえんでながいさんぽにいきまします。,0.9583333333333334
146,encode,ft,かのじょはよくこうえんでながいさんぽにいきます。,かのじょはよくこうえんでながいさんぽにいきます。,𛀙𛂜𛁄゙ょ𛂡𛀔𛀕𛀫𛀸𛀊𛀒𛄝𛁰゙𛂃𛀗゙𛀉𛁂𛄞𛂾゚𛂎𛀇𛀱𛀿𛃿𛃈𛁐。,0.6743827160493827
147,decode,ft,𛀅𛀈𛂥、𛁜𛃢𛀠𛁒゙𛂝𛃧𛀍𛂈𛃡𛀼𛁇𛀰𛃞𛄉𛃮𛀛𛀈𛄝𛂛𛁳゙𛁑。,あいは、そよかぜのようにやさしくやわらかいものです。,あいは、そやかぜのようにゆさしくやわらかいんので。,0.8461538461538461
147,encode,ft,あいは、そよかぜのようにやさしくやわらかいものです。,あいは、そよかぜのようにやさしくやわらかいものです。,𛀅𛀇𛂡、𛁝𛃭𛀚𛁕゙𛁐𛃸𛃢𛁆𛀉𛁻𛃬𛄞𛀟𛀈𛁹𛃧𛄊𛃯𛀠𛀈𛃗𛁽𛀋𛃖𛁰゙𛀄𛃺𛀹�,0.47319347319347316
148,decode,ft,𛁙𛃭𛂟𛀃𛀔𛀱、𛂲𛄝𛀇𛀤𛂠𛃩𛀍𛀨𛁴゙𛁋。,そらはあおく、ふんいきはようきです。,それらはあおく、ふんいきはようきです。,1.0
148,encode,ft,そらはあおく、ふんいきはようきです。,そらはあおく、ふんいきはようきです。,𛁚𛃾𛂧𛀅𛀕𛀮𛁯゙、𛂰𛄝𛀈𛀦𛂠𛃨𛀊𛀣𛁲゙𛁎。,0.7485380116959064
149,decode,ft,1. 𛃥ー𛀿゙ー𛂜𛃋𛄞𛁺𛄖𛀘𛀬𛂋𛄝𛁍𛃺,1. ゆーざーのみもとをかくにんする,ゆーゴさのみんとをかくにんする。,0.7222222222222222
149,encode,ft,1. ゆーざーのみもとをかくにんする,1. ゆーざーのみもとをかくにんする,𛃨𛀊𛁄゙𛃖𛂝𛃇𛄞𛁽𛄜𛀠𛀯𛂉𛄝𛁏𛃽,0.35555555555555557
150,decode,ft,𛃔𛀆𛁉：𛀚𛂛𛁇゙ょ、𛁖𛀗𛀈,めいし：かのじょ、せかい,めいし: かのじょ、せかい,0.9166666666666666
150,encode,ft,めいし：かのじょ、せかい,めいし：かのじょ、せかい,𛃖𛀇𛁅：𛀟𛂜𛁆゙ょ、𛁒𛀗𛀈𛀻𛀎,0.7202380952380952
151,decode,ft,𛁔𛄝𛁄ゅ𛂤𛃁゙ー𛃼𛄘𛀢っ𛁡。,せんしゅはぼーるをけった。,せんしゅはぼるをけった。,0.9230769230769231
151,encode,ft,せんしゅはぼーるをけった。,せんしゅはぼーるをけった。,𛁓𛄝𛁄ゅ𛂡𛂲゙𛀊𛃵𛄜𛀳っ𛁠。,0.4260355029585799
152,decode,ft,𛃘𛁅゙𛃾𛁩「Hello world」𛂇𛀔𛀇𛁱、𛁇𛁳𛀆𛁀𛃾𛁞2𛁩𛂚𛄞𛁅゙ 'o' 𛁷 'l' 𛂛𛀽𛀆𛁇ょ𛀊𛀥ょ𛃵𛂤2𛁴゙𛁑。,もじれつ「Hello world」において、していされた2つのもじ 'o' と 'l' のさいしょうきょりは2です。,もじれつ「Hello world」において、そしてしつらえた2つのんじ 'o' と 'l' のさいしょうきょりは2である。,0.9137931034482759
152,encode,ft,もじれつ「Hello world」において、していされた2つのもじ 'o' と 'l' のさいしょうきょりは2です。,もじれつ「Hello world」において、していされた2つのもじ 'o' と 'l' のさいしょうきょりは2です。,𛃄𛁉゙𛄀𛁩「𛂘𛀌𛃔𛄝」𛁷𛀇𛀋𛁶゙𛂎、𛁅𛁳𛀆𛁂𛄀𛁞2𛁫𛂜𛃖𛁈゙ 'o' 𛁹 'l' 𛂚𛁃𛀇𛁅ょ,0.3408179631114675
153,decode,ft,1. 𛀔𛀮𛀡゙𛀉𛁰゙𛂛𛀹𛄝𛁀ー𛁺𛃠𛀔𛄝𛀠゙𛀯𛂲ぇ𛁍𛂋𛀉𛀮,1. おくがいでのこんさーとやおんがくふぇすにいく,おおくぎでのかんさとやおんがくふぇすにいる。,0.68
153,encode,ft,1. おくがいでのこんさーとやおんがくふぇすにいく,1. おくがいでのこんさーとやおんがくふぇすにいく,𛀔𛀭𛀘゙𛀈𛁶゙𛂚𛀹𛄞𛀾ー𛁼𛃠𛀖𛄝𛀟゙𛀯𛂲ぇ𛁏𛂉𛀇𛀱𛀊。,0.6333333333333333
